title,stars,mainTag,subTag,text,BodyRightText
다미네민박,,#추자항근처 #추자숙박 #추자도,#숙소 #민박 #농어촌민박 #교통 #자연경관,2층 마당에서 추자항이 훤히 보이는 곳,"소개-2층 마당에서 추자항이 훤히 보이는 곳, 숙박 업종-펜션/민박, 등급-없음, 룸개수-3, 애완동물동반허용여부-동반불가능, 조식제공 여부-없음, 금연여부-흡연구역제공, 부대시설-바베큐장, 이용 시간-Checkin : ~ Checkout :, Late체크인여부-가능, 장애인전용객실여부-없음, 셔틀버스 운행 여부-운행, 편의시설-화장실,흡연구역,편의점, 장애인 활동 보조 필요성-아주 어려움"
추자도민박,,#추자방송 #추자선상낚시 #낚시체험,#추자도 #숙소 #민박 #농어촌민박,"도시어부, 생방송투데이 촬영 민박! 선상낚시 가능하며 생활낚시대 대여하여 낚시체험을 할 수 있다","소개-도시어부,생방송투데이 촬영 민박!, 숙박 업종-펜션/민박, 등급-없음, 룸개수-6, 애완동물동반허용여부-동반불가능, 조식제공 여부-유료제공, 금연여부-흡연구역제공, 부대시설-식음료장,바베큐장, 이용 시간-Checkin : ~ Checkout :, Late체크인여부-가능, 장애인전용객실여부-없음, 셔틀버스 운행 여부-운행, 편의시설-화장실,흡연구역"
해담은스파빌,,#휴식 #숙소 #스파,#펜션 #휴양펜션 #바비큐 #수영장 #공공와이파이존 #자연경관,"용머리 웅회환 북태평양 바다전망이 펼쳐진 숙소입니다.
해올레와 산을 테마로한 산애, 은지니, 뫼올레 테마객실을 구성해 편안한 숙소를 제공하고 있습니다.
또한 근처 관광지로는 산방산과 송악산, 소인국 테마파크, 카멜리아 힐 등이 있습니다.","소개-용머리 웅회환 북태평양 바다전망이 펼쳐진 숙소, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설, 장애인 활동 보조 필요성-아주 어려움"
라메종베니in제주,,#게스트하우스 #펜션 #휴양펜션,#민박 #마을관광 #조식 #농어촌민박,"라메종베니 게스트하우스는 관광명소인 섭지코지로 진입하는 마을 입구에 위치한 숙소이다. 주변 관광지로는 섭지코지를 포함해 아쿠아플라넷 제주, 성산일출봉, 우도, 신양해수욕장, 올레 1, 2코스 등이 있다. 게스트하우스에서 광치기 해변과 신양해수욕장의 바다를 감상할수 있으며 이용료 1천원에 조식을 이용할 수 있다.","소개-축복받은 집이라는 의미를 담고 있는 신양해수욕장과 섭지코지 앞 게스트하우스, 상세 정보-연중무휴, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설, 장애인 활동 보조 필요성-아주 어려움"
엠버하우스,,#펜션 #숙소 #자연경관,#주차장 #테마공원 #공공와이파이존 #조식 #해수욕장 #물품보관서비스,아름답기로 유명한 제주 애월해안로에 위치한 엠버하우스는 전 객실이 바다 전망으로 설계되어 탁트인 풍경을 오감으로 느끼며 힐링할 수 있는 곳이다. 5성급 인테리어와 설비를 갖추고 있으며 객실내 간단한 취사도 가능하다.,"소개-엠버그룹에서 운영하는 최고급 펜션, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,카드결제,화장실,무료 WIFI"
플로라펜션,,#펜션 #숙소 #휴양펜션,#해수욕장 #온돌방 #바비큐 #해변 #자연경관,"도두항과 5분거리에 위치하여 아침에 아름다운 전경을 바라보며 눈을 뜰 수 있는 펜션 플로라입니다.
저희 펜션은 고급 건축물에만 사용하는 자재를 사용하여 주변 풍경과 잘 어울리도록 지어진 아름다운 펜션입니다.
격조 있는 인테리어, 넓은 주차 시설 그리고 이어지는 푸른 바다 풍경은 려러분께 최고의 감동을 드릴 것 입니다.","소개-제주공항에서 10분거리에 위치한 플로라펜션은 고급 건축물에만 사용하는 자재를 사용한 펜션입니다., 이용 시간-Checkin : 15:00 ~ Checkout : 11:00, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설, 장애인 활동 보조 필요성-아주 어려움"
포시즌펜션,,#휴식/힐링 #휴양펜션 #펜션,#자연경관 #바비큐 #온돌방 #정원,"서귀포 칼호텔 바로 옆에 위치하여 찾기 쉽고, 교통이 편리하다.
전객실에서 서귀포 칠십리 앞바다와 섶섬, 문섬, 범섬을 한눈에 볼 수 있으며,
소나무숲의 상쾌함과 탁트인 바다의 시원함을 동시에 느낄 수 있다.","소개-전객실 바다전망과 서귀포 시내에서 5분거리에 위치한 펜션, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설, 장애인 활동 보조 필요성-아주 어려움"
몬딱쉼터,,#민박 #숙소 #펜션,#휴양펜션 #주차장 #정원 #게스트하우스 #무장애관광 #농어촌민박,"약 20년 농약과 화학비료를 사용하지않고 친환경 유기농법으로 감귤농사를 지어온 친환경 유기농 농장을 체험할 수 있다. 뿐만 아니라 전통놀이 체험, 흑돼지를 기르는 똥돼지 도통, 현무암 어린이 수영장, 친환경 쌈채소 텃밭 등이 마련되어 있어 다양한 체험이 가능하다. 주변관광지로는 돈내콕, 쇠소깍, 천지연 폭포 등이 있다.","소개-친환경 유기농 체험농장과 함께하는 콘도형 펜션, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설, 장애인 시설정보-장애인 시설정보 >, 장애인 활동 보조 필요성-어려움"
해뜨는집,,#휴식 #숙소 #펜션,#휴양펜션 #자연경관 #주차장 #힐링,"성산 일출봉 앞에 위치하여 우도와 성산항이 바라다보이는 펜션으로 해뜨는집 전 객실에서 일출을 조망할 수 있다. 시를 쓰는 주인장이 운영하는 예술인의 집, 해뜨는집은
노벨문학상 수상작가 르콜레지오(프랑스)가 즐겨찾는 아름다운 펜션이다.","소개-강중훈 시인이 운영하는 펜션, 이용 시간-Checkin : ~ Checkout :, 편의시설-현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설, 장애인 활동 보조 필요성-아주 어려움"
오로라호텔,,#호텔 #숙소 #가족호텔,#공항 #자연경관 #온돌방 #가족 #조식포함 #바비큐 #공공와이파이존 #정원 #물품보관서비스 #무장애관광,"공항에서 15분거리에 위치한 가족호텔이다.
제주의 푸른 바다와 함라산을 바라다 볼 수 있는 전망의 깨끗한 객실과
가족들이 함께 즐길 수 있는 바베큐 정원, 각종 세미나, 연회, 가족모임 등을 위한 대연회장, 세미나장을 갖추고 있다.
또한 주변에 이호해수욕장, 용담해안도로, 제주시 민속오일시장, 애월 등이 가까운 거리에 위치하고 있다.","소개-에메랄드 빛 바다와 황금해변, 명품가족호텔, 이용 시간-Checkin : 15:00 ~ Checkout : 11:00, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터, 장애인 시설정보-장애인 시설정보 >, 장애인 활동 보조 필요성-어려움"
제주와요펜션,,#휴식 #숙소 #휴양펜션,#펜션 #독채 #해수욕장 #올레길 #바비큐 #정원,"제주공항에서 30분정도 거리에 있으며 함덕해수욕장 및 올레길 19코스 부근에 위치하고 있다.
각각의 객실 스타일이 다른 테마펜션이며, 바베큐시설과 전 객실 Wi-Fi가 구비되어 있다.
주변에 삼양검은모래해변, 에코랜드, 월정리 카페거리 등이 있으며,
제주 동쪽관광지로의 이동이 편리하다.","소개-함덕해수욕장 및 올레길 근처에 있는 즐거움이 가득한 숙소, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역"
쇼룸오구팔,,#구좌읍 #종달리 #엽서,#포스터 #잡화,"규모가 작은 편이지만 정리가 잘 되어있어 쾌적하게 구경할 수 있다. 그림 전문가인 사장님이 직접 그린 제주의 모습들이 다양한 소품으로 표현돼 있다. 그중 손님들에게 인기가 많은 건 패브릭 포스터들과 작은 달력들이다. 화려하거나 튀지 않는 색감의 그림이 차분한 느낌을 준다. 제주 여행 중, 유니크한 소품을 구경하고 싶을 때 방문할 만한 곳이다. 고풍스러운 분위기가 느껴지는 나무 대문을 밀고 들어서면 친절한 사장님과 귀여운 강아지 ‘오구’가 맞이해 준다. 강아지가 크게 짖지 않고 조용한 성격이므로 걱정하지 않아도 괜찮지만, 개를 무서워하는 경우 방문을 재고할 필요가 있다. 이곳은 차분한 것들로부터 오는 위로와 힘을 전달하고자 만들어진 공간이다. 가게 벽면 곳곳에는 쇼룸오구팔의 엽서와 포스터 등이 걸려 있다. 다른 소품 가게에서는 보기 어려운 유니크한 그림과 일러스트가 눈에 띈다. 쇼룸오구팔은 여름이면 수국이 흐드러지게 피어나는 종달리 마을에 자리 잡은 소품 가게이다. 소박하고 조용한 동네 어귀에 있는 곳으로, 주차장은 따로 마련돼 있지 않아 주변 공터를 이용하는 편이 낫다. 소규모로 운영되는 가게 특성상, 월요일부터 수요일까지는 예약 후 방문해야 하며 목요일부터 토요일까지는 예약 없이 방문할 수 있다.","소개-작은 종달리 마을의 보석 같은 소품샵, 상세 정보-매주 일요일 정기휴무, 이용 시간-평일 : 11:00 ~ 17:00 , 주말 : 11:00 ~ 17:00"
힐링캠프펜션,,#숙소 #휴양펜션 #펜션,#캠핑 #독채 #온돌방 #바비큐 #단체여행객 #공공와이파이존 #언택트,"<제주여행의 정보가 가득, 최고의 전망>

모든 객실에서 서귀포 푸른 바다와 한라산이 한 눈에 보이는 곳으로
전 객실에서 지귀도와 섶섬, 문섬이 보이는 최상의 뷰를 자랑한다.
펜션 정원에는 휴양지 느낌이 물씬 나는 야자수가 늘어서 있어 테라스에 앉아 쉬기에도 좋다.
야외에서 바베큐 파티도 즐겨볼 수 있다.


객실타입

- 스위트 18평형/패밀리 21평형/디럭스 28평형 스위트(18평형), 2인(최대 4인)
- 패밀리(21평형), 4인(최대 6인)/디럭스(28평형), 6인(최대 8인)

부대시설
- 바다전망대, 텃밭, 찜질방, 감귤체험장, 잔디마당","소개-모든 객실에서 서귀포 푸른 바다와 한라산이 한 눈에 보이는 곳으로 전 객실에서 지귀도와 섶섬, 문섬이 보이는 최상의 뷰를 자랑한다., 상세 정보-체크인 2시~, 체크아웃 ~11시, 이용 시간-Checkin : ~ Checkout :"
하니크라운호텔,,#호텔 #숙소 #공공와이파이존,#양식레스토랑 #환전 #주차장 #자연경관 #관광호텔,"하니크라운호텔은 쾌적하고 안락하게 잘 꾸며진 객실과 훌륭한 편의시설, 넓은 주차장을 완비하고 있다.
공항과 관광명소, 스포츠 시설들과 가깝다.","소개-하니크라운호텔은 쾌적하고 안락하게 잘 꾸며진 객실과 훌륭한 편의시설, 넓은 주차장을 완비하고 있다., 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설, 장애인 활동 보조 필요성-아주 어려움"
이쁜새펜션,,#펜션 #휴양펜션 #일반숙박,#정원 #바비큐 #해수욕장 #가족 #공공와이파이존 #체험,"협재해수욕장 인근에 위치한 이쁜새이쁘게노래하고 펜션은 포근한 분위기의 목조주택으로 조용한 휴식을 즐길 수 있는 숙박시설이다.
잔디정원과 정겨운 느낌의 전경이 주는 편안함은 잠시나마 일상의 짐을 덜어놓도록 도와준다.
8평, 15평 크기의 원룸과 35평의 독채를 객실로 운영하고 있으며 각종 취사도구와 주방은 갖추고 있다.
주변 관광지로는 협재해변, 금능해변, 비양도, 차귀도, 수월봉, 저지 문화예술인마을, 새별오름 등이 있으며 제주 국제공항으로부터 승용차로 약 40분이 소요된다.","소개-차로 1분 거리에 협재 해수욕장이 있는 전객실 바다전망의 펜션, 상세 정보-연중무휴, 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설, 장애인 활동 보조 필요성-아주 어려움"
당근가게,,#쇼핑 #기념품 #관광기념품,#상점/상가,"제주시 시외버스터미널 근처에 있는 당근가게.당근가게는 당근을 파는 곳은 아니지만, 당근모형의 멋진 간판이 있는 곳이다. 제주도의 작가분들이 직접 만든 소품들을 판매하는 기념품샵으로써 간단한 카페도 함께 운영되는 곳이다. 크기는 아담하지만, 멀리서 보아도 눈에 띄는 푸른색 간판의 당근가게. 입구를 열면 새로운 공간이 펼쳐진다. 소주비누 ( 페퍼민트향)과 동백꽃 비누, 아름다운 풍경이 프린팅되어 있는 컵, 캔들등도 판매되고 있다. 매장이 크진 않지만, 다양한 소품들, 기념품들을 공간활용을 통하여 진열해놨기 때문에 수많은 상품들이 진열되어 있어 모든 상품을 살펴보는데는 시간이 꽤 걸린다.

제주시외버스터미널 앞 당근가게

제주특별자치도 제주시 용담1동 2828-1","소개-제주도의 상설프리마켓. 제주도의 작가분들이 직접 만드신 제주도만의 소품들을 만날 수 있는곳., 편의시설-현금결제,카드결제"
