title,category,introduction,address,roadaddress,latitude,longitude,phoneno,imgpath,tag,contentsid
이도씨동물의료센터,관광지,이도씨동물의료센터는 서귀포시에 위치한 병원이다.,제주특별자치도 서귀포시 강정동 159-8,제주특별자치도 서귀포시 신서귀로97번길 51,33.2539899,126.5070093,064-739-2070,https://api.cdn.visitjeju.net/photomng/imgpath/202308/29/aa776aa4-53ab-4a23-98d1-8e7e293483c8.jpg,"반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타, 반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,엘리베이터",CNTS_300000000012748
해맑은동물병원,관광지,해맑은동물병원은 한라대 근처에 위치한 병원이다.,제주특별자치도 제주시 노형동 759,제주특별자치도 제주시 한라대학로 75,33.4765347,126.4783856,064-742-1868,https://api.cdn.visitjeju.net/photomng/imgpath/202308/29/9fd30f9a-0e76-4217-8d5b-482f665f742c.jpg,"반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타, 반려동물병원,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",CNTS_300000000012747
놀멍쉬멍고르멍,숙박,"*저희 민박형 펜션은 조용하고 청정지역 동복리에 위치하고 있으며 신축건물로 깨끗합니다 * 원룸형 9평, 2동으로되어 각동 최대4인이 숙박할수있고 * 부모님 동반하여 2동 모두사용하셔서 오붓하게 우리 가족들만 지낼수있답니다",제주특별자치도 제주시 구좌읍 동복리 1334-3,제주특별자치도 제주시 구좌읍 동복남4길 5-4,33.5506479,126.7130053,010-4301-4196,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bd8be9cc-e964-4913-a597-fa236425dec5.png,"휴식,숙소,민박,펜션,휴양펜션,독채,주차장,공공와이파이존,온돌방,가족,방갈로숙박촌, 휴식,숙소,민박,펜션,휴양펜션,독채,주차장,공공와이파이존,온돌방,가족,방갈로숙박촌,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000019683
눈먼고래,숙박,제주다움을 간직한 곳,제주특별자치도 제주시 조천읍 조천리 3080-2,제주특별자치도 제주시 조천읍 조천7길 19-12,33.538532000000004,126.63454,010-9490-5531,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/673e1c6f-1fcf-4745-9a5f-87bb214086cc.jpg,"숙소,민박,고향민박,돌담풍경마을,자연경관,주차장,공공와이파이존,독채,촬영지, 숙소,민박,고향민박,돌담풍경마을,자연경관,주차장,공공와이파이존,독채,촬영지,공용주차장,화장실,무료 WIFI,아주 어려움",CNTS_000000000021465
우생당,쇼핑,1945년부터 운영하고 있는 제주시내 서점,제주특별자치도 제주시 일도일동 1438,제주특별자치도 제주시 관덕로 42,33.5129944,126.5238266,064-722-2107,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bf98c799-4d65-4944-80a7-9b893ff83855.gif,"서점,현금결제,카드결제,아주 어려움, 서점,쇼핑,관광기념품,상점/상가",CNTS_000000000020911
아침의 새소리펜션,숙박,감귤의 발원지 남원읍의 평화로운 마을과 정원 속 에 위치한 고즈넉한 펜션,제주특별자치도 서귀포시 남원읍 의귀리 416,제주특별자치도 서귀포시 남원읍 태수로358번길 3-1,33.311317,126.7226314,064-764-0603,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0244ee23-01af-4746-aad7-f84d210d1d0c.jpg,"민박,숙소,휴양펜션,펜션,바비큐,온돌방,독채,단체여행객,가족,교통,공공와이파이존,자연학습장,문화관광,해수욕장,해변, 민박,숙소,휴양펜션,펜션,바비큐,온돌방,독채,단체여행객,가족,교통,공공와이파이존,자연학습장,문화관광,해수욕장,해변,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000018980
스테이달하,숙박,"애월에 위치해 있으며 너른 잔디밭과 야외에 노천탕, 복층 구조로 만들어진 독채 펜션",제주특별자치도 제주시 애월읍 신엄리 2568-1,제주특별자치도 제주시 애월읍 신엄안1길 20,33.4731413,126.3656123,010-8664-5385,https://api.cdn.visitjeju.net/photomng/imgpath/201810/24/605f7117-0020-4b1a-afbb-ad526b56cec3.jpg,"숙소,바비큐,공공와이파이존,힐링쉼터,휴양펜션,펜션,힐링,노천온천,독채,현금결제,화장실,현금결제,스파, 숙소,바비큐,공공와이파이존,힐링쉼터,휴양펜션,펜션,힐링,노천온천,독채",CNTS_200000000007666
관음사 야영장,관광지,한라산 관음사야영장은 제주시 북쪽 아라동에 위치하여 제주시 도심 인근에서 캠핑을 즐길 수 있는 곳이다. ,제주특별자치도 제주시 오등동 산 180-3,제주특별자치도 제주시 산록북로 588,33.4216211,126.5502658,064-756-9950,https://api.cdn.visitjeju.net/photomng/imgpath/202008/11/ac78e05a-1874-4094-86c7-f6c6b470a019.jpg,"관음사, 한라산, 캠핑,관음사,한라산,자연경관,체험,캠핑장,언택트,어트랙션, 캠핑",CNTS_200000000010334
바다산책,숙박,남원큰엉까지 이어지는 해안절벽산책로가 매력적인 숙소,제주특별자치도 서귀포시 남원읍 남원리 1398-3,제주특별자치도 서귀포시 남원읍 남태해안로 11-14,33.2755419,126.7107131,064-764-9955,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/39ac2150-82f2-4820-9836-40eefc0fea6c.jpg,"휴식,숙소,펜션,휴양펜션,통나무집민박,자연경관,해변,바비큐,공공와이파이존,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움, 휴식,숙소,펜션,휴양펜션,통나무집민박,자연경관,해변,바비큐,공공와이파이존",CNTS_000000000019393
골든비치,숙박,공항과 가까운 해안도로에 위치한 휴양형 펜션,제주도 제주시 용담삼동 2342,제주도 제주시 서해안로 486-3,33.518623,126.49125,064-743-8100,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1e084d83-beaf-4b73-b540-7d51663e9203.jpg,"펜션,숙소,휴양펜션,해수욕장,자연경관,바비큐,해변,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움, 펜션,숙소,휴양펜션,해수욕장,자연경관,바비큐,해변",CNTS_000000000019086
무릉도원마을,관광지,제주의 자연과 문화를 직접 체험할 수 있는 제주도의 무릉도원,제주특별자치도 서귀포시 대정읍 무릉리 630-4,제주특별자치도 서귀포시 대정읍 중산간서로 2868,33.2748,126.23539,064-792-7966,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4a5abae2-647f-4d98-b383-ea0613ae6326.jpg,"부모,커플,혼자,친구,아이,체험관광,마을산책,마을관광,어린이,어트랙션, 부모,커플,혼자,친구,아이,체험관광,공용주차장",CNTS_000000000020923
에퀴녹스 드 협재 펜션,숙박,에퀴녹스 드 협재는 한림읍 협재리에 위치한 반려동물 동반 숙소다.,제주특별자치도 제주시 한림읍 협재리 1503-1,제주특별자치도 제주시 한림읍 협재10길 4,33.3985813,126.2467413,0507-1438-0231,https://api.cdn.visitjeju.net/photomng/imgpath/202212/16/acf4ddf2-d2d8-4937-80cf-740ef0b85ef2.jpg,"반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소,공용주차장,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,동반가능,흡연구역제공,바베큐장, 반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소",CNTS_200000000014300
펠리스타운,숙박,성산 일출봉에서 3km 떨어진 서귀포 해변의 인근에 있는 아늑한 호스텔,제주특별자치도 서귀포시 성산읍 시흥리 12-98,제주특별자치도 서귀포시 성산읍 시흥하동로50번길 23,33.474464,126.9080372,064-782-4003,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a7931199-2c77-4f4f-b830-3d92ed4fca83.jpg,"휴식,펜션,휴양펜션,공공와이파이존,숙소,일반숙박,힐링쉼터, 휴식,펜션,휴양펜션,공공와이파이존,숙소,일반숙박,힐링쉼터,공용주차장,무료 WIFI",CONT_000000000501099
별똥별채집소,숙박,하늘과 별과 바다가 가까운 독채민박,제주특별자치도 제주시 구좌읍 하도리 883-2,제주특별자치도 제주시 구좌읍 하도13길 51-1,33.5112899,126.8919993,010-7708-1024,https://api.cdn.visitjeju.net/photomng/imgpath/201907/04/2533618e-8658-4112-857f-d5cb17a65d05.png,"민박,숙소,농어촌민박,돌담길,공공와이파이존,올레길,돌담풍경마을,독채,텃밭집,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,아주 어려움, 민박,숙소,농어촌민박,돌담길,공공와이파이존,올레길,돌담풍경마을,독채,텃밭집",CONT_000000000500902
김녕몽생이,숙박,제주시 구좌에 위치한 제주돌집 독채펜션,제주특별자치도 제주시 구좌읍 김녕리 1378,제주특별자치도 제주시 구좌읍 김녕로1길 35-14,33.557205,126.748215,010-5665-6347,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/999d327c-7598-4ade-bc07-dc1efc2d8e20.jpg,"펜션,휴양펜션,주차장,공공와이파이존,마을관광,독채, 펜션,공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,경보 및 피난시설,아주 어려움",CONT_000000000500797
도도펜션,숙박,내. 외부가 조화를 잘 이루어 만들어진 도도펜션,제주특별자치도 서귀포시 안덕면 창천리 930-9,제주특별자치도 서귀포시 안덕면 대평감산로 47,33.23878,126.36588,010-7182-4235,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bc1b5aea-c09d-48b6-bbb8-3fecde1663c0.jpg,".,공용주차장,화장실,아주 어려움, .,숙소,휴양펜션,펜션,주차장,조식 포함,중문관광단지,자연경관,독채,농어촌민박",CNTS_000000000021425
도솔촌,쇼핑,한번 맛보면 멈출 수 없는 감귤 과즐,제주특별자치도 서귀포시 하효동 1214-2,제주특별자치도 서귀포시 칠십리로 647-13,33.2659014,126.6008636,010-4696-4536,https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/ef943db7-ff9f-483f-abdd-bb8f37f24db6.jpg,"쇼핑,농수산,과즐 등, 쇼핑,럭셔리트래블인제주",CNTS_200000000014093
팜밸리리조트,숙박,서귀포시에 위치한 개인정원과 개인수영장을 갖춘 럭셔리 풀빌라 리조트,제주특별자치도 서귀포시 강정동 3447-1,제주특별자치도 서귀포시 중산간서로 193,33.2615636,126.49447,064-738-7705,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/718f193e-c0f4-4a12-a896-af0a2196d75a.jpg,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움, 휴식,숙소,리조트,펜션,휴양펜션,풀빌라,독채,바비큐,스파,수영장,공공와이파이존,가족",CONT_000000000501097
아마빌레,숙박,공항에서 차로 15분 거리의 애월해안도로에 위치한 펜션,제주특별자치도 제주시 애월읍 하귀2리 2708,제주특별자치도 제주시 애월읍 애월해안로 909,33.4847294,126.3926699,064-743-6009,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/70d9d41e-1edb-4c0e-88bf-8244f35ce775.jpg,"민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움, 민박,숙소,모텔,공항,해변,자연경관,펜션,휴양펜션,주방기구",CNTS_000000000018233
비자낭달집,숙박,천년의 숲 비자림에서 힐링하다,제주특별자치도 제주시 구좌읍 평대리 3240-7,제주특별자치도 제주시 구좌읍 비자림로 2279,33.4960353366,126.812342159,010-5699-9751,https://api.cdn.visitjeju.net/photomng/imgpath/201805/23/cf726b8d-bcaf-4aef-8379-fc744e2a20bb.jpg,"펜션,숙소,휴양펜션,힐링,힐링쉼터,오름투어,제주시 다랑쉬오름,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,쉬움, 펜션,숙소,휴양펜션,힐링,힐링쉼터,오름투어,제주시 다랑쉬오름,무장애관광",CNTS_000000000022948
디앤디파트먼트 제주,쇼핑,회색벽면의 d로고가 유명한 원도심 문화공간,제주특별자치도 제주시 삼도이동 1261-6,제주특별자치도 제주시 탑동로2길 3,33.5177167,126.5233204,064-753-9902,https://api.cdn.visitjeju.net/photomng/imgpath/202311/21/259850e8-2288-48cc-a253-19e20f0c96c8.jpg,"편집샵, 탑동",CNTS_300000000012831
올망,쇼핑,제주 특산품을 활용한 간식거리부터 각종 기념품 그리고 나무 주방용품 및 자개 모빌과 같은 인테리어 소품까지 다양한 품목을 판매한다.,제주특별자치도 제주시 애월읍 봉성리 3952-8,제주특별자치도 제주시 애월읍 어도봉남길 27,33.364338,126.3552026,0507-1309-9482,https://api.cdn.visitjeju.net/photomng/imgpath/202306/15/311c7092-60e9-4aa2-bd10-df9bd020435f.jpg,"잡화, 간식, 애월, 모빌, 소품샵",CNTS_200000000015083
지구별가게,쇼핑,제로웨이스트 여행을 실천할 수 있는 친환경가게,제주특별자치도 제주시 노형동 1042-2 1층,제주특별자치도 제주시 월랑로 58 1층,33.4903362,126.4748486,064-711-8291,https://api.cdn.visitjeju.net/photomng/imgpath/202311/22/2605454e-23f5-4d61-be6e-3633e96ec6c3.jpg,"제로웨이스트샵,안전여행스탬프,친환경, 노형",CNTS_300000000012855
그린블리스제주,쇼핑,건강한 제주여행과 지구를 추구하는 공간,제주특별자치도 서귀포시 표선면 세화리 219-1,제주특별자치도 서귀포시 표선면 가마행남로 12,33.3060142,126.8024417,번호없음,https://api.cdn.visitjeju.net/photomng/imgpath/202311/21/5132f1d1-63c7-4b52-a2a0-9e9b069c68a9.jpg,"표선, 오가닉라이프",CNTS_300000000012835
우연한동,숙박,제주 동쪽마을 구좌에 위치한 제주 독채펜션,제주특별자치도 제주시 구좌읍 한동리 1380,제주특별자치도 제주시 구좌읍 한동북1길 39,33.5416534,126.8289162,010-2692-7320,https://api.cdn.visitjeju.net/photomng/imgpath/202308/03/2a3c22b2-6d8a-4c01-ae80-23162b6f2183.jpg,"커플룸, 독채펜션, 세화해변, 월정리해변, 패밀리룸",CNTS_300000000016115
세인트포골프장,관광지,"전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장",제주특별자치도 제주시 구좌읍 김녕리 5160-2,제주특별자치도 제주시 구좌읍 선유로 445-55,33.5199412,126.7412425,064-786-3838,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b01615f5-445d-4f7a-a528-6a4bf14eccd7.jpg,"골프,액티비티,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,청각장애인 접근성,시각장애인 접근성,쉬움, 골프,액티비티,체험,레저/체험,어트랙션,무장애관광",CNTS_000000000001530
술 다끄는 집,쇼핑,전통 오메기술의 원형을 지키는 술도가,제주특별자치도 서귀포시 표선면 성읍리 883,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 5,33.3878766,126.8016869,010-6640-1559,https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/325391bc-3100-4674-ad14-4051d57199f8.jpg,"쇼핑,농수산,오메기술 등, 쇼핑,럭셔리트래블인제주",CNTS_200000000014101
추자도등대,관광지,추자면 영흥리에 있는 유인 등대로 제주도의 최북단에 위치,제주특별자치도 제주시 추자면 영흥리 산 26-4,제주특별자치도 제주시 추자면 영흥4길 43,33.956360000000004,126.29741,064-742-3780,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cb883a8c-787c-4c6b-a3f5-67cd47d638cb.jpg,"등대,경관/포토,맑음, 등대,경관/포토,맑음,포토스팟,어트랙션",CNTS_000000000019115
