title,BodyRightText
달빛바다펜션,소개-달빛펜션은 제주국제공항에서 5분거리에 위치하였으며 모든 객실에서 바다 조망이 가능하다.
달빛바다펜션,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
루인홈,소개-조용한 중산간 마을에서 부부가 함께 꾸려가는 핸드메이드 소품가게
루인홈,"상세 정보-매주 월요일, 화요일 정기휴무"
루인홈,"이용 시간-평일 : 12:00 ~ 18:00 , 주말 : 12:00 ~ 18:00"
제주항공우주호텔,소개-곶자왈과 푸른 녹차 밭 전경이 한 눈에
제주항공우주호텔,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
제주항공우주호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
제주항공우주호텔,장애인 시설정보-장애인 시설정보 >
제주항공우주호텔,장애인 활동 보조 필요성-어려움
올레프로방스펜션,소개-청정지역인 제주도에서도 생태보존지역에 근접해 맑은 공기와 탁 트인 경관을 자랑하는 곳
올레프로방스펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
올레프로방스펜션,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
올레프로방스펜션,장애인 활동 보조 필요성-아주 어려움
제주신신휴양펜션,소개-산과 바다가 어우러진 제주도청 관인 9호 신신휴양펜션
제주신신휴양펜션,상세 정보-연중 무휴
제주신신휴양펜션,이용 시간-Checkin : ~ Checkout :
제주신신휴양펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
제주신신휴양펜션,장애인 활동 보조 필요성-아주 어려움
훼밀리민박,소개-올레길 10코스에 있으며 일몰과 일출이 가능한 민박
훼밀리민박,이용 시간-Checkin : ~ Checkout :
훼밀리민박,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
훼밀리민박,장애인 활동 보조 필요성-아주 어려움
루시드엠,소개-루시드엠은 사계해안도로에 위치해있으며 산방산 전망이 가능한 리조트다.
루시드엠,이용 시간-Checkin : ~ Checkout :
루시드엠,"편의시설-화장실,무료 WIFI"
기영상회,소개-협재해수욕장 가까이 위치한 바틀샵
기영상회,"이용 시간-평일 : 10:00 ~ 22:00 , 주말 : 10:00 ~ 22:00"
하늘정원펜션,소개-서귀포 칼호텔에서 차로 3분 거리 내에 위치한 하늘정원펜션
하늘정원펜션,이용 시간-Checkin : ~ Checkout :
하늘정원펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
하늘정원펜션,장애인 활동 보조 필요성-아주 어려움
추사랑민박,소개-추사랑 민박 해수욕장 바로 앞
추사랑민박,숙박 업종-펜션/민박
추사랑민박,등급-없음
추사랑민박,룸개수-5
추사랑민박,애완동물동반허용여부-동반불가능
추사랑민박,조식제공 여부-유료제공
추사랑민박,금연여부-흡연구역제공
추사랑민박,부대시설-식음료장
추사랑민박,이용 시간-Checkin : ~ Checkout :
추사랑민박,Late체크인여부-가능
추사랑민박,장애인전용객실여부-없음
추사랑민박,셔틀버스 운행 여부-운행
추사랑민박,"편의시설-공용주차장,화장실,무료 WIFI"
제주아이니,"소개-제주에서도 가장 따뜻한 남쪽마을(남원읍)에 위치한, 350평 대지에 마당과 물놀이시설이 갖춰진 공동주택형 숙소"
제주아이니,숙박 업종-펜션/민박
제주아이니,등급-없음
제주아이니,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
기분좋은 민박,소개-김녕에 위치한 바다 전망 민박
기분좋은 민박,이용 시간-Checkin : ~ Checkout :
기분좋은 민박,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
기분좋은 민박,장애인 활동 보조 필요성-아주 어려움
느르왓,소개-제주도 자연석으로 지어진 돌집
느르왓,"상세 정보-비수기 : 평일,주말 - 2인기준 10만원 / 성수기 : 7월 20일 이후, 8월,12월 - 2인기준 13만원 / 연중무휴 / 소등시간 : 22시"
느르왓,숙박 업종-펜션/민박
느르왓,금연여부-전체금연
느르왓,부대시설-바베큐장
느르왓,이용 시간-Checkin : 16:00 ~ Checkout : 10:00
느르왓,셔틀버스 운행 여부-운행안함
느르왓,"편의시설-공용주차장,화장실"
느르왓,장애인 활동 보조 필요성-아주 어려움
느르왓,기타 상세-지오브랜드
"하도야비어, 하도야베드민박",소개-고요한 하도리의 펫프렌들리 게스트하우스
"하도야비어, 하도야베드민박","상세 정보-*체크인시간 오후5시~10시(10시 이후 체크인 불가, 노쇼로 간주/비행기 및 렌트카, 교통편 문제시 미리 연락 필수) *공용공간 소등 11시"
"하도야비어, 하도야베드민박",숙박 업종-게스트하우스
"하도야비어, 하도야베드민박",등급-없음
"하도야비어, 하도야베드민박",애완동물동반허용여부-동반가능
"하도야비어, 하도야베드민박",부대시설-인터넷
"하도야비어, 하도야베드민박",이용 시간-Checkin : 17:00 ~ Checkout : 10:00
"하도야비어, 하도야베드민박","편의시설-화장실,무료 WIFI,공용주차장"
초콜릿펜션,소개-이호테우해변에 위치한 깔끔한 인테리어를 자랑하는 펜션
초콜릿펜션,이용 시간-Checkin : ~ Checkout :
초콜릿펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
초콜릿펜션,장애인 활동 보조 필요성-아주 어려움
올레요리조트,소개-제주 올레 7코스에 위치한 리조트
올레요리조트,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
올레요리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
올레요리조트,장애인 시설정보-장애인 시설정보 >
CS빌리지,소개-제주 바다가 훤히 보이는 애월의 유럽풍 펜션
CS빌리지,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
CS빌리지,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
CS빌리지,장애인 활동 보조 필요성-아주 어려움
목조 독채민박 멍3닷컴,소개-향긋한 나무냄새 가득한 침실과 해먹에 누워 하늘을 바라보는 여유로움이 있는 독채펜션
목조 독채민박 멍3닷컴,이용 시간-Checkin : ~ Checkout :
목조 독채민박 멍3닷컴,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역"
목조 독채민박 멍3닷컴,장애인 활동 보조 필요성-아주 어려움
물돌이민박,소개-낚시인 민박
물돌이민박,숙박 업종-펜션/민박
물돌이민박,등급-없음
물돌이민박,룸개수-7
물돌이민박,애완동물동반허용여부-동반불가능
물돌이민박,조식제공 여부-유료제공
물돌이민박,금연여부-흡연구역제공
물돌이민박,이용 시간-Checkin : ~ Checkout :
물돌이민박,Late체크인여부-가능
물돌이민박,장애인전용객실여부-없음
물돌이민박,셔틀버스 운행 여부-운행
물돌이민박,"편의시설-화장실,무료 WIFI"
여행스케치,소개-중문관광단지 인근 가족같은 분위기의 깨끗하고 저렴한 펜션
여행스케치,이용 시간-Checkin : ~ Checkout :
여행스케치,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
여행스케치,장애인 활동 보조 필요성-아주 어려움
삼다펜션,소개-삼다호텔은 용담 해안도로에 위치한 펜션형 호텔입니다.
삼다펜션,이용 시간-Checkin : ~ Checkout :
삼다펜션,"편의시설-화장실,무료 WIFI"
서쪽가게,소개-제주 협재해수욕장 인근에 위치한 빈티지 소품 숍
서쪽가게,"이용 시간-평일 : 12:00 ~ 22:00 , 주말 : 12:00 ~ 22:00"
비오하우스,소개-비오하우스는 월정리해변 근처에 위치한 펜션입니다.
비오하우스,이용 시간-Checkin : ~ Checkout :
비오하우스,"편의시설-화장실,무료 WIFI"
프레쉬모먼트,"소개-차근차근 사진 찍을 장소와 의상까지 마련해 놓았다면, 예비 신혼부부가 함께 웨딩부케를 만들어보자."
프레쉬모먼트,"이용 시간-평일 : 11:00 ~ 19:00 , 주말 : ~"
프레쉬모먼트,취급품목-기념품/소품
프레쉬모먼트,"취급품목 기타-꽃다발, 웨딩부케, 야외촬영부케"
프레쉬모먼트,택배배송여부-가능
괄호,소개-책을 기증하거나 누군가가 가져다 놓은 책을 볼 수 있는 무인책방
괄호,상세 정보-무인운영
괄호,"이용 시간-평일 : 00:00 ~ 00:00 , 주말 : 00:00 ~ 00:00"
제주별바람펜션,소개-제주한림해안로에 위치한 곳으로 전객실 바다전망이 가능한 펜션형민박
제주별바람펜션,이용 시간-Checkin : ~ Checkout :
제주별바람펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
제주별바람펜션,장애인 활동 보조 필요성-아주 어려움
셋째날,"소개-서귀포에 한라산과 섶섭 바다가 시원하게 펼쳐 보이고,감귤밭이 딸려 있는 오픈2년된 신축펜션"
셋째날,이용 시간-Checkin : ~ Checkout :
셋째날,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,경보 및 피난시설"
셋째날,장애인 활동 보조 필요성-아주 어려움
디자인에이비,소개-제주 콘텐츠 디자인 상품을 개발 및 판매하는 디자인에이비
디자인에이비,상세 정보-수요일휴무
디자인에이비,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
디자인에이비,"편의시설-현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
디자인에이비,장애인 활동 보조 필요성-아주 어려움
디자인에이비,기타 상세-착한가격 업소
성산우리집 펜션,소개-성산일출봉과 우도 근처에 위치한 성산일출봉펜션 성산 우리집입니다.
성산우리집 펜션,숙박 업종-펜션/민박
성산우리집 펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
성산우리집 펜션,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,편의점,음료대"
성산우리집 펜션,장애인 활동 보조 필요성-아주 어려움
하도하도 3200,소개-제주의 돌담 집을 리모델링한 무인 렌탈하우스
하도하도 3200,"상세 정보-평일 : 440,000원, 주말 : 480,000~550,000원"
하도하도 3200,숙박 업종-펜션/민박
하도하도 3200,부대시설-스파
하도하도 3200,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
하도하도 3200,"편의시설-공용주차장,현금결제,화장실"
아델리아빌,소개-이호해수욕장 옆 바닷가 펜션
아델리아빌,이용 시간-Checkin : ~ Checkout :
아델리아빌,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
아델리아빌,장애인 활동 보조 필요성-아주 어려움
누울,소개-느슨한 풍경을 잇대다
누울,숙박 업종-펜션/민박
누울,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
해오름민박,소개-우도 내 하고수동해수욕장 앞에 위치한 민박집
해오름민박,이용 시간-Checkin : ~ Checkout :
해오름민박,"편의시설-공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설"
해오름민박,장애인 활동 보조 필요성-아주 어려움
다인오세아노 호텔,소개-애월의 바다가 한눈에 내려다보이는 곳이다.
다인오세아노 호텔,숙박 업종-호텔
다인오세아노 호텔,등급-4성급
다인오세아노 호텔,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
다인오세아노 호텔,"편의시설-무료 WIFI,카드결제,엘리베이터,흡연구역,공용주차장"
다인오세아노 호텔,장애인 시설정보-장애인 시설정보 >
스토리인제주게스트하우스,"소개-제주 공항에서 10분거리, 동문시장 바로 옆에 위치한 스토리인제주 게스트하우스입니다."
스토리인제주게스트하우스,이용 시간-Checkin : ~ Checkout :
스토리인제주게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
스토리인제주게스트하우스,장애인 활동 보조 필요성-아주 어려움
개인공간,"소개-개인공간은 가위컷 전문으로하는 반려견미용과, 반려견유치원, 반려견호텔을 운영하는 곳이다."
개인공간,"상세 정보-소형견, 중형견 입장 가능 / 미용, 유치원 정기휴일 : 매주 일요일 / 호텔 : 연중무휴"
개인공간,"이용 시간-평일 : 08:00 ~ 19:00 , 주말 : 08:00 ~ 19:00"
